0022301193,1610612743,Denver Nuggets,203999,Nikola Jokic,C,,123.1,93.8,29.2,0.227,1.25,23.8,0.203,65.0,0.636,0.631,0.204
0022301193,1610612743,Denver Nuggets,203484,Kentavious Caldwell-Pope,G,,128.3,88.2,40.1,0.15,1.5,27.3,0.127,53.0,0.917,0.854,0.121
0022301193,1610612743,Denver Nuggets,1627750,Jamal Murray,G,,140.0,87.8,52.2,0.2,2.0,18.2,0.295,50.0,0.607,0.666,0.185
0022301193,1610612743,Denver Nuggets,1631128,Christian Braun,,,111.5,120.4,-8.8,0.333,5.0,21.7,0.3,52.0,0.5,0.571,0.202
0022301193,1610612743,Denver Nuggets,202704,Reggie Jackson,,,105.7,123.6,-18.0,0.125,1.0,14.3,0.203,53.0,0.444,0.533,0.018
0022301193,1610612743,Denver Nuggets,1631212,Peyton Watson,,,111.4,127.3,-15.9,0.067,1.0,11.1,0.163,44.0,0.786,0.786,0.089
0022301193,1610612743,Denver Nuggets,203200,Justin Holiday,,,123.1,134.1,-11.1,0.167,3.0,33.3,0.136,39.0,0.3,0.3,0.02
0022301193,1610612743,Denver Nuggets,1630192,Zeke Nnaji,,,121.1,128.2,-7.2,0.0,0.0,0.0,0.122,38.0,0.6,0.6,0.063
0022301193,1610612743,Denver Nuggets,1641816,Hunter Tyson,,,66.7,116.7,-50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
0022301193,1610612743,Denver Nuggets,1631124,Julian Strawther,,,66.7,116.7,-50.0,0.0,0.0,0.0,0.167,6.0,0.0,0.0,-0.143
0022301193,1610612743,Denver Nuggets,1630296,Braxton Key,,,66.7,116.7,-50.0,0.0,0.0,0.0,0.167,6.0,0.0,1.136,0.571
0022301193,1610612743,Denver Nuggets,201599,DeAndre Jordan,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612743,Denver Nuggets,1629618,Jalen Pickett,,DNP - Coach's Decision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612763,Memphis Grizzlies,1641713,GG Jackson II,F,,110.6,124.5,-13.8,0.038,0.33,2.3,0.375,94.0,0.528,0.563,0.155
0022301193,1610612763,Memphis Grizzlies,1631222,Jake LaRavia,F,,103.5,124.4,-20.9,0.16,1.0,13.8,0.255,85.0,0.65,0.666,0.106
0022301193,1610612763,Memphis Grizzlies,1641998,Trey Jemison,C,,108.6,124.7,-16.0,0.088,1.5,27.3,0.083,81.0,0.5,0.5,0.066
0022301193,1610612763,Memphis Grizzlies,1630692,Jordan Goodwin,G,,98.7,124.4,-25.6,0.1,3.0,15.8,0.178,78.0,0.231,0.271,0.042
0022301193,1610612763,Memphis Grizzlies,1630590,Scotty Pippen Jr.,G,,118.2,120.0,-1.8,0.368,2.33,33.3,0.219,55.0,0.636,0.656,0.093
0022301193,1610612763,Memphis Grizzlies,1641851,Timmy Allen,,,100.0,107.4,-7.4,0.048,0.0,25.0,0.048,52.0,0.0,0.174,-0.012
0022301193,1610612763,Memphis Grizzlies,1630285,Zavier Simpson,,,116.0,124.5,-8.5,0.176,0.0,27.3,0.136,50.0,0.5,0.5,0.067
0022301193,1610612763,Memphis Grizzlies,1631298,Jack White,,,104.5,104.5,0.0,0.0,0.0,0.0,0.16,22.0,0.0,0.0,-0.07
0022301193,1610612763,Memphis Grizzlies,1630583,Santi Aldama,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612763,Memphis Grizzlies,1629634,Brandon Clarke,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612763,Memphis Grizzlies,1628379,Luke Kennard,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301193,1610612763,Memphis Grizzlies,1630533,Ziaire Williams,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301189,1610612761,Toronto Raptors,1641711,Gradey Dick,F,,98.3,121.3,-23.0,0.056,0.5,5.9,0.222,59.0,0.423,0.474,0.058
0022301189,1610612761,Toronto Raptors,1630534,Ochai Agbaji,F,,114.3,111.3,3.0,0.083,0.5,11.1,0.193,70.0,0.364,0.406,0.024
0022301189,1610612761,Toronto Raptors,203482,Kelly Olynyk,C,,93.6,121.3,-27.7,0.167,0.5,13.3,0.228,47.0,0.611,0.611,0.106
0022301189,1610612761,Toronto Raptors,1629018,Gary Trent Jr.,G,,91.7,126.5,-34.9,0.091,0.0,6.3,0.259,48.0,0.536,0.587,0.144
0022301189,1610612761,Toronto Raptors,1631241,Javon Freeman-Liberty,G,,114.3,111.3,3.0,0.28,2.33,41.2,0.12,70.0,0.5,0.581,0.066
0022301189,1610612761,Toronto Raptors,1628971,Bruce Brown,,,89.5,125.0,-35.5,0.0,0.0,0.0,0.133,38.0,0.6,0.551,0.0
0022301189,1610612761,Toronto Raptors,202066,Garrett Temple,,,115.7,107.7,8.0,0.35,7.0,36.8,0.2,51.0,0.188,0.423,0.067
0022301189,1610612761,Toronto Raptors,1642013,Malik Williams,,,69.6,116.7,-47.1,0.0,0.0,0.0,0.28,23.0,0.429,0.429,0.102
0022301189,1610612761,Toronto Raptors,1629667,Jalen McDaniels,,,112.8,110.2,2.6,0.118,1.0,16.7,0.179,47.0,0.357,0.444,0.02
0022301189,1610612761,Toronto Raptors,1629670,Jordan Nwora,,,109.3,115.9,-6.6,0.091,0.5,7.7,0.231,43.0,0.7,0.7,0.191
0022301189,1610612761,Toronto Raptors,1629628,RJ Barrett,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022301189,1610612761,Toronto Raptors,1631338,Mouhamadou Gueye,,DND - Injury/Illness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
